origin_code,origin_name,origin_coords,origin_location,origin_lat,origin_lon,dest_code,dest_name,dest_coords,dest_location,route,route_locations,distance_mi,co2e_kg,co2e_kg_round,co2e_lb
WIL,"Wilmington, DE","(39.7369407, -75.55104829999999)","Wilmington, Delaware",39.7369407,-75.55104829999999,NRK,"Newark, DE","(39.6697388, -75.7535302)","Newark, Delaware","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",14.755127408328153,2.6883842137973892,2,5
NRK,"Newark, DE","(39.6697388, -75.7535302)","Newark, Delaware",39.6697388,-75.7535302,ABE,"Aberdeen, MD","(39.5084117, -76.163203)","Aberdeen, Maryland","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",30.818520820385334,5.615134493474208,5,12
ABE,"Aberdeen, MD","(39.5084117, -76.163203)","Aberdeen, Maryland",39.5084117,-76.163203,BAL,"Baltimore, MD","(39.3074069, -76.6155478)","Baltimore, Maryland","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",30.97886886264761,5.644349906774394,5,12
BAL,"Baltimore, MD","(39.3074069, -76.6155478)","Baltimore, Maryland",39.3074069,-76.6155478,BWI,"BWI Marshall Airport, MD","(39.1921035, -76.6946308)","Baltimore, Maryland","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",13.981976382846488,2.54751609695463,2,5
BWI,"BWI Marshall Airport, MD","(39.1921035, -76.6946308)","Baltimore, Maryland",39.1921035,-76.6946308,NCR,"New Carrollton, MD","(38.9484629, -76.87192720000002)","New Carrollton, Maryland","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",24.783095090118085,4.515479925419515,4,9
NCR,"New Carrollton, MD","(38.9484629, -76.87192720000002)","New Carrollton, Maryland",38.9484629,-76.87192720000002,WAS,"Washington, DC","(38.8979438, -77.0049635)","Washington, DC","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",10.578620261031697,1.9274246115599751,1,4
WAS,"Washington, DC","(38.8979438, -77.0049635)","Washington, DC",38.8979438,-77.0049635,ALX,"Alexandria, VA","(38.806422, -77.0622106)","Alexandria, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",10.12802983219391,1.8453270354257305,1,4
ALX,"Alexandria, VA","(38.806422, -77.0622106)","Alexandria, Virginia",38.806422,-77.0622106,WDB,"Woodbridge, VA","(38.6590664, -77.24833389999999)","Woodbridge, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",16.90677439403356,3.080414294592915,3,6
WDB,"Woodbridge, VA","(38.6590664, -77.24833389999999)","Woodbridge, Virginia",38.6590664,-77.24833389999999,QAN,"Quantico, VA","(38.5213852, -77.29363579999999)","Quantico, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",15.492231199502797,2.8226845245494094,2,6
QAN,"Quantico, VA","(38.5213852, -77.29363579999999)","Quantico, Virginia",38.5213852,-77.29363579999999,FBG,"Fredericksburg, VA","(38.2960889, -77.4612034)","Fredericksburg, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",26.128651336233684,4.760640273461777,4,10
FBG,"Fredericksburg, VA","(38.2960889, -77.4612034)","Fredericksburg, Virginia",38.2960889,-77.4612034,ASD,"Ashland, VA","(37.7595903, -77.4811988)","Ashland, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",42.8011187072716,7.798363828464885,7,17
ASD,"Ashland, VA","(37.7595903, -77.4811988)","Ashland, Virginia",37.7595903,-77.4811988,RVR,"Richmond, VA","(37.6173376, -77.4976208)","Richmond, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",16.61466749533872,3.0271924176507143,3,6
RVR,"Richmond, VA","(37.6173376, -77.4976208)","Richmond, Virginia",37.6173376,-77.4976208,WBG,"Williamsburg, VA","(37.2765874, -76.7084661)","Williamsburg, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",57.25543816034804,10.431940832815414,10,22
WBG,"Williamsburg, VA","(37.2765874, -76.7084661)","Williamsburg, Virginia",37.2765874,-76.7084661,NPN,"Newport News, VA","(37.0228069, -76.4518575)","Newport News, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",26.230577998756992,4.779211311373524,4,10
NPN,"Newport News, VA","(37.0228069, -76.4518575)","Newport News, Virginia",37.0228069,-76.4518575,NPN,"Newport News, VA","(37.0228069, -76.4518575)","Newport News, Virginia","Northeast Regional - Boston to Newport News, VA","Northeast Regional - Boston to Newport News, VA: Boston, MA; Route 128, MA; Providence, RI; Kingston, RI; Westerly, RI; Mystic, CT; New London, CT; Old Saybrook, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",0.0,0.0,0,0
SPG,"Springfield, MA","(42.1060508, -72.5928997)","Springfield, Massachusetts",42.1060508,-72.5928997,SPG,"Springfield, MA","(42.1060508, -72.5928997)","Springfield, Massachusetts","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",0.0,0.0,0,0
SPG,"Springfield, MA","(42.1060508, -72.5928997)","Springfield, Massachusetts",42.1060508,-72.5928997,WNL,"Windsor Locks, CT","(41.9142789, -72.6263365)","Windsor Locks, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",15.39030453697949,2.804113486637663,2,6
WNL,"Windsor Locks, CT","(41.9142789, -72.6263365)","Windsor Locks, Connecticut",41.9142789,-72.6263365,WND,"Windsor, CT","(41.8519014, -72.6415476)","Windsor, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",4.771908017402113,0.8694416407706651,0,1
WND,"Windsor, CT","(41.8519014, -72.6415476)","Windsor, Connecticut",41.8519014,-72.6415476,HFD,"Hartford, CT","(41.7687723, -72.6812852)","Hartford, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",8.413921690490989,1.5330165320074582,1,3
HFD,"Hartford, CT","(41.7687723, -72.6812852)","Hartford, Connecticut",41.7687723,-72.6812852,BER,"Berlin, CT","(41.63554540000001, -72.765452)","Berlin, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",14.846488502175264,2.705030205096333,2,5
BER,"Berlin, CT","(41.63554540000001, -72.765452)","Berlin, Connecticut",41.63554540000001,-72.765452,MDN,"Meriden, CT","(41.5388032, -72.8013829)","Meriden, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",8.05966438781852,1.4684708514605345,1,3
MDN,"Meriden, CT","(41.5388032, -72.8013829)","Meriden, Connecticut",41.5388032,-72.8013829,WFD,"Wallingford, CT","(41.46161, -72.82260649999999)","Wallingford, Connecticut","Northeast Regional - Springfield, MA to Newport News, VA","Northeast Regional - Springfield, MA to Newport News, VA: Springfield, MA; Windsor Locks, CT; Windsor, CT; Hartford, CT; Berlin, CT; Meriden, CT; Wallingford, CT; New Haven, CT; Bridgeport, CT; Stamford, CT; New Rochelle, NY; New York, NY; Newark, NJ; Metropark, NJ; New Brunswick, NJ; Princeton Junction, NJ; Trenton, NJ; Cornwells Heights, PA; North Philadelphia, PA; Philadelphia, PA; Wilmington, DE; Newark, DE; Aberdeen, MD; Baltimore, MD; BWI Marshall Airport, MD; New Carrollton, MD; Washington, DC; Alexandria, VA; Woodbridge, VA; Quantico, VA; Fredericksburg, VA; Ashland, VA; Richmond, VA; Williamsburg, VA; Newport News, VA",9.42510876320696,1.7172548166563082,1,3
